<http://dbpedia.org/ontology/jurisdiction>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/prefecture>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/daylightSavingTimeZone>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/battle>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/oldProvince>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/lieutenancyArea>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/governmentRegion>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/provinceLink>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/sovereignCountry>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/geolocDepartment>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/congressionalDistrict>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/division>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/continent>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/lowestState>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/department>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/isPartOf>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/oldDistrict>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/metropolitanBorough>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/foresterDistrict>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/jointCommunity>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/educationSystem>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/councilArea>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/highwaySystem>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/province>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
