<http://dbpedia.org/ontology/Settlement>,<http://dbpedia.org/ontology/PopulatedPlace>
<http://dbpedia.org/ontology/Country>,<http://dbpedia.org/ontology/PopulatedPlace>
<http://dbpedia.org/ontology/Island>,<http://dbpedia.org/ontology/PopulatedPlace>
<http://dbpedia.org/ontology/Agglomeration>,<http://dbpedia.org/ontology/PopulatedPlace>
<http://dbpedia.org/ontology/Community>,<http://dbpedia.org/ontology/PopulatedPlace>
<http://dbpedia.org/ontology/Region>,<http://dbpedia.org/ontology/PopulatedPlace>
<http://dbpedia.org/ontology/Street>,<http://dbpedia.org/ontology/PopulatedPlace>
<http://dbpedia.org/ontology/Intercommunality>,<http://dbpedia.org/ontology/PopulatedPlace>
<http://dbpedia.org/ontology/Locality>,<http://dbpedia.org/ontology/PopulatedPlace>
<http://dbpedia.org/ontology/Continent>,<http://dbpedia.org/ontology/PopulatedPlace>
<http://dbpedia.org/ontology/State>,<http://dbpedia.org/ontology/PopulatedPlace>
<http://dbpedia.org/ontology/MusicFestival>,<http://dbpedia.org/ontology/SocietalEvent>
<http://dbpedia.org/ontology/SportsEvent>,<http://dbpedia.org/ontology/SocietalEvent>
<http://dbpedia.org/ontology/MilitaryConflict>,<http://dbpedia.org/ontology/SocietalEvent>
<http://dbpedia.org/ontology/FilmFestival>,<http://dbpedia.org/ontology/SocietalEvent>
<http://dbpedia.org/ontology/AcademicConference>,<http://dbpedia.org/ontology/SocietalEvent>
<http://dbpedia.org/ontology/Rebellion>,<http://dbpedia.org/ontology/SocietalEvent>
<http://dbpedia.org/ontology/Attack>,<http://dbpedia.org/ontology/SocietalEvent>
<http://dbpedia.org/ontology/Meeting>,<http://dbpedia.org/ontology/SocietalEvent>
<http://dbpedia.org/ontology/SpaceMission>,<http://dbpedia.org/ontology/SocietalEvent>
<http://dbpedia.org/ontology/Convention>,<http://dbpedia.org/ontology/SocietalEvent>
<http://dbpedia.org/ontology/Election>,<http://dbpedia.org/ontology/SocietalEvent>
<http://dbpedia.org/ontology/FilmFestival>,<http://schema.org/Festival>
<http://dbpedia.org/ontology/Tax>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/CardinalDirection>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/Genre>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/ScientificConcept>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/Type>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/TheologicalConcept>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/PoliticalConcept>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/Taxon>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/Fashion>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/SystemOfLaw>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/Ideology>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/Standard>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/PhilosophicalConcept>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/MathematicalConcept>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/AcademicSubject>,<http://dbpedia.org/ontology/TopicalConcept>
<http://dbpedia.org/ontology/Racecourse>,<http://dbpedia.org/ontology/RaceTrack>
<http://dbpedia.org/ontology/Dancer>,<http://dbpedia.org/ontology/Artist>
<http://dbpedia.org/ontology/Painter>,<http://dbpedia.org/ontology/Artist>
<http://dbpedia.org/ontology/MusicalArtist>,<http://dbpedia.org/ontology/Artist>
<http://dbpedia.org/ontology/Actor>,<http://dbpedia.org/ontology/Artist>
<http://dbpedia.org/ontology/Comedian>,<http://dbpedia.org/ontology/Artist>
<http://dbpedia.org/ontology/ComicsCreator>,<http://dbpedia.org/ontology/Artist>
<http://dbpedia.org/ontology/FashionDesigner>,<http://dbpedia.org/ontology/Artist>
<http://dbpedia.org/ontology/Sculptor>,<http://dbpedia.org/ontology/Artist>
<http://dbpedia.org/ontology/Humorist>,<http://dbpedia.org/ontology/Artist>
<http://dbpedia.org/ontology/Photographer>,<http://dbpedia.org/ontology/Artist>
<http://dbpedia.org/ontology/IceHockeyPlayer>,<http://dbpedia.org/ontology/WinterSportPlayer>
<http://dbpedia.org/ontology/Biathlete>,<http://dbpedia.org/ontology/WinterSportPlayer>
<http://dbpedia.org/ontology/FigureSkater>,<http://dbpedia.org/ontology/WinterSportPlayer>
<http://dbpedia.org/ontology/NordicCombined>,<http://dbpedia.org/ontology/WinterSportPlayer>
<http://dbpedia.org/ontology/SpeedSkater>,<http://dbpedia.org/ontology/WinterSportPlayer>
<http://dbpedia.org/ontology/BobsleighAthlete>,<http://dbpedia.org/ontology/WinterSportPlayer>
